Date,Open,High,Low,Close,Volume
2024-06-25,181.62,182.1,181.36,181.39,18978989
2024-06-26,180.08,181.01,178.69,180.38,23792249
2024-06-27,181.44,182.03,180.67,181.46,38098059
2024-06-28,184.9,185.27,184.1,184.64,13683909
2024-07-01,182.43,183.48,181.92,183.05,59873778
2024-07-02,180.6,185.47,178.28,182.44,65415449
2024-07-03,178.36,180.05,177.16,178.81,62559151
2024-07-04,173.69,175.41,172.52,174.96,72953195
2024-07-05,177.89,179.22,177.0,177.52,29847987
2024-07-08,181.69,182.44,180.22,181.85,95029727
2024-07-09,181.67,184.58,179.73,181.61,11416953
2024-07-10,184.49,186.39,183.18,184.89,29471461
2024-07-11,187.5,188.88,185.4,186.1,77530144
2024-07-12,183.92,184.45,183.43,183.94,10909245
2024-07-15,185.12,185.16,185.06,185.13,60672855
2024-07-16,190.6,192.81,189.53,190.26,25993238
2024-07-17,190.32,190.63,190.02,190.14,59566094
2024-07-18,194.22,195.83,193.48,195.49,61562394
2024-07-19,185.67,187.51,184.79,186.27,58427722
2024-07-22,190.99,192.37,188.28,189.03,63621439
2024-07-23,187.93,189.68,186.97,189.32,89534578
2024-07-24,188.59,189.47,187.66,188.31,73475441
2024-07-25,188.44,190.85,186.35,188.62,39920720
2024-07-26,181.91,183.53,180.63,181.87,93548084
2024-07-29,181.3,181.64,180.64,181.15,61493837
2024-07-30,182.15,182.92,181.8,182.31,89367898
2024-07-31,187.49,188.11,186.68,187.16,15730385
2024-08-01,186.76,188.79,182.34,185.42,35580123
2024-08-02,182.59,182.99,182.16,182.72,74505778
2024-08-05,181.11,181.43,180.45,181.07,45935918
2024-08-06,183.24,184.73,182.54,184.05,72396414
2024-08-07,185.54,186.4,184.79,185.14,57368963
2024-08-08,183.64,184.59,183.0,183.38,89659372
2024-08-09,185.7,186.34,184.78,185.07,43214626
2024-08-12,185.43,185.5,185.29,185.39,65725103
2024-08-13,188.88,189.35,188.57,188.63,76633032
2024-08-14,186.17,186.96,185.16,186.24,53860083
2024-08-15,185.28,185.64,185.07,185.14,23605804
2024-08-16,184.13,185.36,182.76,183.84,17085904
2024-08-19,179.29,179.73,178.88,178.99,75276240
2024-08-20,180.18,180.34,179.84,179.95,23824880
2024-08-21,180.24,182.21,177.9,180.79,83808608
2024-08-22,180.35,181.45,179.49,180.81,87696863
2024-08-23,179.91,180.59,179.55,180.05,46355877
2024-08-26,174.95,176.52,174.06,175.46,35974082
2024-08-27,172.17,175.42,170.1,174.13,56467514
2024-08-28,171.81,174.26,170.17,173.06,54807180
2024-08-29,171.67,172.41,170.37,170.56,21953070
2024-08-30,169.64,170.63,168.56,170.06,16839789
2024-09-02,171.91,173.87,169.88,171.3,18570556
2024-09-03,176.93,178.21,176.25,177.12,96468894
2024-09-04,178.28,179.44,176.18,177.67,75626102
2024-09-05,179.63,181.04,177.61,178.5,92102991
2024-09-06,177.12,180.39,175.53,178.26,64101105
2024-09-09,172.52,173.0,171.84,172.1,44761183
2024-09-10,171.91,172.1,171.72,172.02,10953692
2024-09-11,171.53,172.59,171.01,172.21,26994986
2024-09-12,180.25,181.46,179.13,179.84,31614133
2024-09-13,180.84,182.72,179.0,179.22,50523561
2024-09-16,179.93,180.38,179.66,180.19,42401727
2024-09-17,179.07,180.24,176.62,180.08,87934717
2024-09-18,176.92,177.31,176.21,176.29,93624212
2024-09-19,180.18,180.61,179.63,179.92,74276431
2024-09-20,181.72,182.68,180.82,182.35,41343819
2024-09-23,184.62,186.12,183.31,184.95,99796264
2024-09-24,181.55,182.61,180.19,181.92,71423138
2024-09-25,187.51,189.32,185.56,186.51,95676088
2024-09-26,181.32,183.76,180.15,181.81,62158173
2024-09-27,183.72,186.07,181.33,183.73,48067502
2024-09-30,190.8,191.75,189.22,190.97,66483185
2024-10-01,188.05,189.05,187.11,187.57,98353031
2024-10-02,184.95,185.84,184.53,185.66,78587632
2024-10-03,186.0,186.07,185.89,185.99,67421126
2024-10-04,184.62,185.92,183.82,184.3,19953821
2024-10-07,179.86,181.58,178.7,179.16,71483654
2024-10-08,179.8,181.57,178.77,179.38,65456322
2024-10-09,174.76,176.17,173.68,175.95,92117696
2024-10-10,177.56,178.06,176.81,177.45,43957412
2024-10-11,175.06,175.93,174.17,174.51,38044174
2024-10-14,179.43,181.76,178.0,179.38,86666404
2024-10-15,177.02,178.02,175.17,176.85,34334476
2024-10-16,175.29,175.93,174.1,175.83,24722791
2024-10-17,179.3,180.24,177.55,178.4,91272708
2024-10-18,174.57,176.26,173.47,174.45,50487099
2024-10-21,175.17,175.63,174.75,175.16,19837695
2024-10-22,180.34,181.68,177.31,179.28,79217406
2024-10-23,174.24,174.46,173.89,174.1,50476928
2024-10-24,175.21,176.78,174.5,174.68,19326243
2024-10-25,175.44,175.84,175.25,175.49,63834274
2024-10-28,178.14,178.35,177.94,177.96,95272769
2024-10-29,175.98,177.75,172.47,174.0,55759166
2024-10-30,168.95,169.94,167.91,169.86,91079560
2024-10-31,170.52,171.78,169.27,171.46,28895649
2024-11-01,171.94,173.34,171.21,172.38,75065901
2024-11-04,174.0,175.72,171.78,173.15,15553535
2024-11-05,174.11,175.8,171.23,174.23,13678621
2024-11-06,171.79,172.47,171.22,172.1,25074661
2024-11-07,173.04,174.35,170.99,172.82,31777762
2024-11-08,175.47,177.31,171.45,173.73,86795463
2024-11-11,170.67,171.58,170.11,171.5,84080002
2024-11-12,176.79,177.28,176.28,177.26,40450573
2024-11-13,176.9,178.8,175.55,178.77,72451660
2024-11-14,174.58,175.21,173.56,174.94,53757228
2024-11-15,176.9,177.21,176.54,177.0,54050399
2024-11-18,172.79,174.7,170.42,173.9,52161441
2024-11-19,175.61,177.13,173.13,176.36,36150956
2024-11-20,178.98,180.09,178.04,180.04,85656764
2024-11-21,177.11,178.15,175.05,177.38,40885970
2024-11-22,180.27,181.49,178.98,180.46,88665231
2024-11-25,179.59,181.95,178.25,181.8,71684647
2024-11-26,183.84,184.86,182.44,184.49,92384528
2024-11-27,191.87,193.08,189.93,190.79,12681206
2024-11-28,191.14,193.97,189.04,189.94,66975081
2024-11-29,187.96,189.0,186.09,187.37,94123279
2024-12-02,185.21,186.2,183.25,184.37,50844645
2024-12-03,182.66,184.67,181.25,181.66,91501371
2024-12-04,181.71,181.9,181.26,181.41,96743361
2024-12-05,182.66,183.06,182.43,182.52,54675521
2024-12-06,183.53,185.5,182.32,183.43,55545655
2024-12-09,186.33,187.32,185.74,186.16,70303470
2024-12-10,186.43,187.86,183.68,186.2,68558971
2024-12-11,192.52,193.76,190.93,191.08,94399393
2024-12-12,189.72,191.59,188.66,190.17,58383190
2024-12-13,199.52,201.51,197.72,199.48,79441078
2024-12-16,202.23,202.89,201.43,201.72,48636252
2024-12-17,197.74,200.41,196.4,198.61,99152742
2024-12-18,194.82,195.6,193.35,194.78,43015348
2024-12-19,196.02,197.24,194.01,196.47,41263040
2024-12-20,195.87,197.6,194.14,195.68,86151696
2024-12-23,198.51,199.33,196.71,198.2,76469096
2024-12-24,199.23,200.27,198.32,199.89,12250397
2024-12-25,199.93,200.22,199.27,199.63,53942324
2024-12-26,196.84,197.7,195.72,196.58,20390284
2024-12-27,190.94,191.9,189.74,191.22,51846292
2024-12-30,189.79,190.23,189.53,189.69,70404788
2024-12-31,193.06,194.4,190.55,192.61,52397458
2025-01-01,193.65,195.02,192.42,193.35,51280792
2025-01-02,189.05,189.95,188.53,189.02,11472542
2025-01-03,188.2,190.51,187.19,189.61,68665296
2025-01-06,190.85,191.39,190.25,190.92,14473014
2025-01-07,188.12,188.37,187.85,187.88,23245462
2025-01-08,189.17,190.29,187.57,188.4,60894269
2025-01-09,189.4,189.99,188.26,188.6,80638665
2025-01-10,183.46,184.99,182.7,184.72,48362595
2025-01-13,186.29,186.69,185.72,185.91,49839283
2025-01-14,187.97,189.36,187.14,187.79,61929747
2025-01-15,192.07,192.53,191.26,191.45,78304749
2025-01-16,196.14,197.28,194.23,195.08,53099123
2025-01-17,191.43,192.61,190.17,190.24,47452622
2025-01-20,187.53,187.94,186.97,187.03,13388445
2025-01-21,188.98,190.7,187.7,188.76,96629054
2025-01-22,191.3,193.18,189.5,190.51,86776652
2025-01-23,193.49,195.48,190.12,192.28,55276218
2025-01-24,205.47,208.4,202.73,205.61,18182535
2025-01-27,206.73,208.07,205.66,207.72,20196894
2025-01-28,211.46,212.13,210.79,211.97,22988365
2025-01-29,215.75,216.55,214.37,215.61,40031137
2025-01-30,217.56,218.83,216.58,218.14,47917521
2025-01-31,216.6,216.96,216.39,216.9,58439031
2025-02-03,220.09,221.8,217.67,219.86,29575137
2025-02-04,216.5,217.0,215.64,216.8,22762750
2025-02-05,215.65,216.14,215.4,215.88,31847630
2025-02-06,213.38,214.62,212.56,213.99,48647224
2025-02-07,211.98,214.41,210.63,214.31,10578526
2025-02-10,222.29,223.79,221.12,223.24,16612208
2025-02-11,216.87,218.69,215.2,215.73,57799289
2025-02-12,219.37,220.75,217.29,218.4,17587676
2025-02-13,212.46,213.32,211.36,212.06,77009689
2025-02-14,210.27,210.55,209.95,210.26,93650853
2025-02-17,214.39,214.69,214.16,214.38,99020624
2025-02-18,214.62,214.66,214.55,214.63,10814422
2025-02-19,210.62,211.05,210.22,210.46,99191511
2025-02-20,207.88,208.65,206.15,207.75,26406440
2025-02-21,209.36,211.6,206.58,210.3,22663723
2025-02-24,207.04,207.86,206.61,207.53,96824767
2025-02-25,208.29,209.97,206.06,208.34,26192668
2025-02-26,208.72,209.19,208.36,208.51,44971274
2025-02-27,205.87,208.87,201.81,206.06,71051512
2025-02-28,213.67,215.78,212.64,214.02,80797888
2025-03-03,214.97,217.28,213.62,216.46,31173866
2025-03-04,207.84,209.0,205.77,208.57,97588498
2025-03-05,209.35,210.91,208.34,209.27,20670216
2025-03-06,208.18,209.53,205.83,206.78,13641771
2025-03-07,209.04,211.65,207.21,209.95,49982531
2025-03-10,208.37,210.0,206.33,206.95,42995939
2025-03-11,207.61,208.64,206.19,206.53,14079441
2025-03-12,208.45,209.44,207.43,208.4,82465294
2025-03-13,210.68,211.69,209.93,211.65,33552818
2025-03-14,206.75,207.94,206.0,207.08,79297234
2025-03-17,204.82,207.03,203.82,205.83,25861936
2025-03-18,204.17,204.38,204.02,204.07,19937093
2025-03-19,201.81,202.89,200.43,201.67,19955951
2025-03-20,208.64,209.1,207.69,208.08,91132210
2025-03-21,210.21,211.96,206.99,209.6,57423958
2025-03-24,205.54,206.35,204.3,204.84,19144220
2025-03-25,209.08,210.48,206.84,208.22,64326176
2025-03-26,215.64,217.87,212.73,216.18,43122266
2025-03-27,220.55,222.05,219.54,220.2,12141912
2025-03-28,214.54,215.8,212.07,214.17,80253175
2025-03-31,213.96,216.78,210.25,212.31,94171702
2025-04-01,216.22,218.01,214.24,217.15,28740105
2025-04-02,214.02,214.7,213.66,214.38,70627118
2025-04-03,216.17,217.58,214.88,216.1,55969430
2025-04-04,219.65,220.34,219.01,219.11,28173652
2025-04-07,215.75,216.44,214.49,215.45,12195690
2025-04-08,215.27,215.43,215.09,215.22,53531276
2025-04-09,204.06,206.82,201.79,202.67,57406955
2025-04-10,198.58,199.08,197.46,198.93,29759626
2025-04-11,198.47,199.84,197.76,198.02,67005840
2025-04-14,192.92,194.67,191.39,193.58,95290435
2025-04-15,199.16,199.32,199.09,199.26,74598446
2025-04-16,195.21,196.88,192.73,194.13,37841304
2025-04-17,192.86,193.56,191.46,192.6,82164957
2025-04-18,193.08,195.85,191.14,193.05,91467080
2025-04-21,198.16,199.18,196.33,198.06,59885716
2025-04-22,192.75,193.81,192.0,192.94,38589907
2025-04-23,197.06,197.98,195.26,196.98,12464722
2025-04-24,197.74,198.55,196.52,197.02,50113874
2025-04-25,193.42,194.5,191.66,193.53,92245259
2025-04-28,195.74,197.6,194.92,195.14,82739625
2025-04-29,195.48,196.98,192.21,195.84,57494032
2025-04-30,193.7,194.11,193.12,193.73,80009956
2025-05-01,193.85,194.09,193.67,193.97,92892079
2025-05-02,193.05,193.58,192.15,192.63,53465574
2025-05-05,193.01,193.29,192.81,193.02,11722907
2025-05-06,196.59,197.41,195.08,195.32,40999906
2025-05-07,200.36,201.51,199.76,200.9,96756654
2025-05-08,196.35,197.38,194.92,196.42,83991663
2025-05-09,203.81,204.87,202.68,203.96,50476415
2025-05-12,195.98,198.5,194.7,196.79,99252066
2025-05-13,195.04,197.57,193.37,196.26,22374888
2025-05-14,198.0,199.06,197.53,198.34,75312198
2025-05-15,198.49,199.45,197.58,199.34,85452392
2025-05-16,196.24,199.72,193.71,197.1,54042449
2025-05-19,196.45,197.04,195.76,196.37,99418468
2025-05-20,192.5,194.95,190.74,194.62,51574796
2025-05-21,192.73,192.98,192.55,192.56,51006179
2025-05-22,196.17,197.5,194.19,195.5,38338206
2025-05-23,197.22,198.46,196.63,196.76,13881857
2025-05-26,195.34,195.94,194.15,194.31,14739400
2025-05-27,196.97,197.51,196.0,197.45,25168970
2025-05-28,198.96,199.63,198.08,198.54,60450229
2025-05-29,201.27,201.49,201.02,201.45,32148023
2025-05-30,203.58,203.78,203.21,203.73,74384099
2025-06-02,200.58,202.2,199.62,200.69,27278806
2025-06-03,197.89,199.49,197.09,198.67,70138668
2025-06-04,201.23,201.5,201.06,201.34,30137708
2025-06-05,203.55,204.31,202.32,203.55,70350625
2025-06-06,203.1,204.18,202.6,203.48,94758408
2025-06-09,203.49,204.41,202.44,203.91,59825495
2025-06-10,208.84,208.97,208.55,208.6,13110691
2025-06-11,206.88,207.16,206.36,206.37,95244177
2025-06-12,208.58,210.5,206.6,208.41,88797826
2025-06-13,207.6,209.13,206.86,207.65,23431835
2025-06-16,207.01,207.14,206.79,206.83,35090373
2025-06-17,210.69,211.67,209.55,210.93,95180395
2025-06-18,213.36,216.54,211.68,214.06,99973675
2025-06-19,216.67,217.54,216.22,217.19,96461588
2025-06-20,223.51,224.13,222.28,222.3,60316725
2025-06-23,222.87,225.02,220.05,222.38,81619648
2025-06-24,224.71,225.59,223.19,225.11,75347939
2025-06-25,224.7,225.45,223.31,223.85,36455291
2025-06-26,224.72,225.31,224.06,225.16,60495722
2025-06-27,225.44,226.55,224.3,224.63,55598220
2025-06-30,225.41,225.96,224.92,225.02,56426160
2025-07-01,227.98,230.0,226.47,227.44,86288117
2025-07-02,225.97,228.21,223.96,224.09,13287093
2025-07-03,232.58,233.2,231.62,232.53,78126345
2025-07-04,228.7,229.13,228.2,228.31,63926452
2025-07-07,223.82,225.92,219.8,223.32,85559979
2025-07-08,228.46,230.86,226.27,227.98,36271534
2025-07-09,231.63,232.2,230.96,231.23,12338377
2025-07-10,233.25,234.61,231.56,233.83,73107629
2025-07-11,236.23,237.0,235.34,236.47,27583780
2025-07-14,236.68,238.96,233.52,236.42,30696165
2025-07-15,231.9,234.31,230.33,232.6,93011541
2025-07-16,233.67,234.79,232.52,232.92,58730509
2025-07-17,228.76,231.49,227.34,230.08,41751305
2025-07-18,234.0,234.18,233.84,234.12,10737954
2025-07-21,233.4,233.94,232.87,233.5,84948994
2025-07-22,231.13,232.88,228.9,230.03,86204645
2025-07-23,229.76,230.52,228.14,228.7,15934261
2025-07-24,231.05,232.21,229.68,230.4,81619443
2025-07-25,228.17,228.45,227.75,228.06,52622487
2025-07-28,224.59,224.77,224.4,224.68,36227228
2025-07-29,226.34,226.89,225.66,225.67,21368856
2025-07-30,226.8,228.7,225.87,226.67,54696953
2025-07-31,223.59,225.28,222.46,224.6,91743035
2025-08-01,221.89,222.99,221.0,222.69,62866880
2025-08-04,222.7,224.5,220.97,223.62,84813558
2025-08-05,214.92,218.3,213.34,217.79,84099471
2025-08-06,212.74,216.45,210.69,212.28,14532688
2025-08-07,208.62,210.6,207.24,209.53,37995739
2025-08-08,209.22,209.61,208.35,208.73,41197881
2025-08-11,209.23,210.94,207.93,209.89,67464779
2025-08-12,214.36,216.43,212.36,215.47,12363162
2025-08-13,218.63,219.91,217.85,218.79,65213557
2025-08-14,218.69,220.24,216.84,218.16,82789684
2025-08-15,218.52,220.57,217.08,218.09,69635369
2025-08-18,211.79,215.13,209.72,214.15,96578874
2025-08-19,214.34,215.51,213.15,214.08,42557230
2025-08-20,212.75,213.77,212.3,212.97,76927749
2025-08-21,212.73,215.15,211.67,214.21,85386847
2025-08-22,211.24,212.09,210.71,211.02,94178655
2025-08-25,213.08,213.34,212.96,212.99,61791348
2025-08-26,219.11,221.52,217.85,218.87,97087158
2025-08-27,219.5,221.14,218.23,218.44,87139897
2025-08-28,221.33,223.18,218.31,220.02,29384838
2025-08-29,222.32,223.84,220.62,222.75,28664179
2025-09-01,221.35,221.83,220.86,221.14,82412984
2025-09-02,222.22,222.54,221.99,222.03,45002379
2025-09-03,221.94,222.68,220.43,222.08,15813775
2025-09-04,222.59,223.65,221.69,222.48,34019663
2025-09-05,219.53,222.91,217.83,219.38,89673898
2025-09-08,219.51,219.79,219.17,219.48,39022580
2025-09-09,219.95,222.86,218.41,221.44,83581516
2025-09-10,226.93,229.74,224.73,227.23,33383686
2025-09-11,230.35,232.5,228.17,231.15,28275555
2025-09-12,239.16,240.17,237.28,240.11,24219886
2025-09-15,238.29,240.19,236.4,236.79,93022130
2025-09-16,240.55,241.51,239.22,240.51,77487903
2025-09-17,241.0,241.74,239.3,241.31,84144519
2025-09-18,250.04,250.85,249.6,250.82,18368352
2025-09-19,246.0,249.52,243.56,247.17,63242838
2025-09-22,244.97,248.35,242.11,243.43,52495479
2025-09-23,240.79,241.83,239.87,240.81,98028615
2025-09-24,229.88,232.51,227.6,231.6,94159532
2025-09-25,230.3,231.32,228.3,229.41,23721794
2025-09-26,226.44,227.51,224.93,226.27,50739304
2025-09-29,228.46,230.24,226.34,226.89,50981729
2025-09-30,227.36,229.35,225.9,228.28,75829275
2025-10-01,235.33,236.67,233.04,235.99,29975372
2025-10-02,240.78,241.16,239.97,240.03,31731798
2025-10-03,238.33,239.64,236.1,237.54,76109355
2025-10-06,233.55,235.23,232.83,233.69,94648451
2025-10-07,235.72,236.72,234.49,235.76,97144025
2025-10-08,228.27,232.12,226.45,230.16,32438280
2025-10-09,238.49,239.97,237.49,237.75,97655030
2025-10-10,243.19,245.48,242.09,242.8,26920196
2025-10-13,241.26,241.99,240.39,240.75,66832433
2025-10-14,232.43,233.63,230.81,233.32,94143434
2025-10-15,237.89,239.29,237.15,239.01,66285723
2025-10-16,238.31,240.82,236.22,238.51,85081232
2025-10-17,243.93,245.42,242.55,243.83,38481082
2025-10-20,236.05,237.53,234.85,236.83,39537369
2025-10-21,233.88,235.01,233.27,234.28,45790315
2025-10-22,233.14,234.35,232.08,234.3,77873129
2025-10-23,235.4,236.89,233.15,234.5,24793752
2025-10-24,231.47,232.95,230.74,232.6,10308617
2025-10-27,234.28,235.29,233.78,235.2,21368954
2025-10-28,230.33,233.19,228.06,230.68,77853612
2025-10-29,230.13,231.47,227.33,230.09,65419340
2025-10-30,231.01,231.78,230.0,230.59,57050087
2025-10-31,234.83,236.75,232.26,232.73,10734275
2025-11-03,234.58,236.29,233.2,235.71,66546286
2025-11-04,230.68,231.34,229.91,230.94,42775006
2025-11-05,224.13,225.01,223.74,224.56,86795291
2025-11-06,229.56,232.62,225.74,229.72,86531658
2025-11-07,230.82,231.27,229.91,231.1,52541546
2025-11-10,227.49,228.49,226.29,227.98,16194224
2025-11-11,235.05,235.49,234.24,234.35,52499758
2025-11-12,234.84,235.19,234.33,234.84,58257587
2025-11-13,238.21,240.68,236.89,239.82,49747799
2025-11-14,240.03,240.49,239.14,240.11,36762677
2025-11-17,249.0,251.16,247.95,249.02,15318331
2025-11-18,256.9,259.0,254.68,256.89,42482872
2025-11-19,255.35,256.01,254.99,255.74,75030702
2025-11-20,259.44,261.67,258.46,260.21,96850024
2025-11-21,263.24,265.75,261.03,263.23,20736301
2025-11-24,268.62,273.0,265.47,269.72,21152153
2025-11-25,263.41,266.22,260.67,265.03,43679364
2025-11-26,267.62,269.12,265.94,268.31,35433907
2025-11-27,274.17,276.84,272.93,273.42,59396072
2025-11-28,264.43,264.9,264.18,264.76,53694538
2025-12-01,259.42,260.27,258.49,259.12,67182455
2025-12-02,250.34,253.37,247.98,249.61,49835189
2025-12-03,249.41,251.28,246.69,248.4,50339104
2025-12-04,253.58,256.04,250.44,251.61,97763889
2025-12-05,258.87,259.32,258.07,258.41,98762789
2025-12-08,259.11,259.8,258.17,258.76,57623905
2025-12-09,267.09,268.52,265.81,266.34,55173471
2025-12-10,259.13,261.2,256.39,259.73,12592316
2025-12-11,251.38,252.25,250.77,251.76,59697913
2025-12-12,251.14,252.65,250.03,251.51,69009476
2025-12-15,254.33,255.84,251.91,253.25,56619069
2025-12-16,252.71,254.87,250.73,253.1,77042893
2025-12-17,244.33,244.95,243.33,243.68,75829577
2025-12-18,242.48,243.48,240.77,243.29,64331101
2025-12-19,239.56,241.09,236.82,237.58,50801245
2025-12-22,241.4,242.5,239.19,240.44,96808069
2025-12-23,242.88,244.98,241.01,242.03,44538588
2025-12-24,237.86,239.25,236.82,237.93,64045191
2025-12-25,234.69,235.82,233.4,235.73,90440554
2025-12-26,231.42,231.69,231.2,231.24,87734507
2025-12-29,230.96,231.42,230.41,230.98,61535568
2025-12-30,234.0,235.61,231.75,234.95,63440239
2025-12-31,231.92,233.09,230.34,230.78,61079500
2026-01-01,231.42,235.56,228.03,232.88,53099658
2026-01-02,230.05,230.8,229.61,230.65,82405854
2026-01-05,226.63,229.39,224.16,227.36,22299755
2026-01-06,226.27,227.54,225.55,226.92,75040040
2026-01-07,222.99,223.51,222.01,222.69,50483087
2026-01-08,219.64,221.48,218.2,220.47,59558083
2026-01-09,215.26,216.49,214.56,215.72,69828066
2026-01-12,223.54,224.5,223.1,223.35,11821367
2026-01-13,223.85,225.87,221.3,223.49,76657978
2026-01-14,220.7,221.02,220.31,220.68,63230681
2026-01-15,221.23,222.78,220.02,221.53,40235640
2026-01-16,220.44,221.24,220.05,221.08,11578315
2026-01-19,220.82,222.74,219.16,220.2,50981642
2026-01-20,221.43,223.84,219.66,222.63,66424721
2026-01-21,227.22,228.92,224.96,225.67,95235670
2026-01-22,222.57,223.59,221.38,223.51,55447478
2026-01-23,221.89,223.73,220.41,221.2,65961553
2026-01-26,218.9,220.33,218.0,220.1,63377177
2026-01-27,211.47,212.13,209.95,210.98,70945797
2026-01-28,205.78,206.61,205.01,205.23,21199747
2026-01-29,210.9,211.38,210.25,210.28,82548971
2026-01-30,215.9,217.28,215.14,216.5,58726898
2026-02-02,216.58,218.79,214.42,215.53,67434908
2026-02-03,217.87,218.56,217.56,217.77,17081530
2026-02-04,220.76,223.24,218.26,218.99,58494716
2026-02-05,232.62,234.06,229.49,231.13,36635617
2026-02-06,235.98,237.22,234.96,235.78,56433552
2026-02-09,234.78,236.72,233.88,235.24,96783786
2026-02-10,230.97,231.98,230.51,231.2,76128719
2026-02-11,223.61,226.25,221.41,224.51,46755905
2026-02-12,224.91,225.42,224.61,225.33,41397110
2026-02-13,221.99,222.27,221.87,222.26,86423687
2026-02-16,217.14,218.58,214.96,216.57,33284876
2026-02-17,214.04,216.63,211.63,214.05,54976489
2026-02-18,208.77,211.36,206.93,209.89,45004423
2026-02-19,215.62,216.64,213.62,216.26,67079389
2026-02-20,218.26,219.74,217.47,219.69,77066688
2026-02-23,219.6,220.03,218.69,219.66,99054634
2026-02-24,224.43,229.2,220.9,225.51,54454950
2026-02-25,225.77,226.27,224.81,225.83,10424528
2026-02-26,222.83,223.54,222.0,222.33,37701434
2026-02-27,228.53,230.25,225.6,228.42,21103831
2026-03-02,229.86,231.16,226.94,230.64,68321649
2026-03-03,225.5,229.59,222.6,226.33,59207388
2026-03-04,225.66,226.71,223.38,225.56,50004651
2026-03-05,221.47,223.02,220.18,222.0,61982472
