Date,Open,High,Low,Close,Volume
2024-09-25,187.94,188.75,186.24,187.26,81751714
2024-09-26,188.5,190.48,187.14,187.95,145543417
2024-09-27,185.24,185.98,184.67,184.87,139619070
2024-09-30,189.75,190.08,189.0,189.89,145987296
2024-10-01,195.15,195.97,194.61,194.71,136749170
2024-10-02,194.39,194.53,194.14,194.45,146561011
2024-10-03,193.44,194.57,192.52,193.68,34971898
2024-10-04,190.2,190.98,189.03,189.33,48952326
2024-10-07,184.89,186.08,183.47,185.55,87096823
2024-10-08,181.84,182.31,181.05,181.43,149503486
2024-10-09,179.41,182.08,178.18,180.59,133598493
2024-10-10,183.24,184.9,181.94,182.77,29846324
2024-10-11,184.09,185.7,183.37,185.22,14153861
2024-10-14,182.19,183.63,179.94,182.3,59578643
2024-10-15,181.53,181.92,181.07,181.21,115938220
2024-10-16,175.0,175.51,174.77,175.24,140216330
2024-10-17,170.7,172.05,169.12,170.74,108849466
2024-10-18,170.67,172.0,169.89,170.55,116443351
2024-10-21,172.54,173.94,170.43,170.53,49561568
2024-10-22,168.9,169.92,166.75,169.0,54118737
2024-10-23,176.21,178.18,174.74,176.36,17695668
2024-10-24,171.06,172.08,169.72,171.67,144965992
2024-10-25,172.73,173.21,172.14,172.21,15636609
2024-10-28,169.05,170.74,166.82,168.34,24502873
2024-10-29,167.72,169.16,166.93,168.32,80276951
2024-10-30,166.86,167.99,165.53,167.07,95991398
2024-10-31,165.78,167.19,165.04,165.78,53545334
2024-11-01,167.42,168.16,167.07,167.15,105818957
2024-11-04,167.57,168.26,167.11,167.84,72033974
2024-11-05,165.61,168.92,163.67,167.56,149684337
2024-11-06,163.47,164.73,162.55,164.47,11600144
2024-11-07,165.99,167.39,164.56,165.14,21317206
2024-11-08,161.1,161.6,159.96,161.03,97295288
2024-11-11,163.21,164.49,160.77,163.25,59072879
2024-11-12,162.35,163.44,161.19,163.15,94562738
2024-11-13,162.35,163.45,161.83,162.32,138235351
2024-11-14,159.99,162.83,157.89,158.92,43315258
2024-11-15,159.27,159.74,159.06,159.2,143448376
2024-11-18,160.41,161.27,158.88,159.19,146592907
2024-11-19,156.07,157.08,155.32,155.97,132718890
2024-11-20,158.97,159.91,158.24,158.42,113140771
2024-11-21,157.39,158.47,155.99,157.94,35034386
2024-11-22,155.96,157.06,155.19,155.77,50846089
2024-11-25,152.83,154.18,151.25,152.77,78906723
2024-11-26,155.18,156.36,154.23,154.51,81760605
2024-11-27,156.12,156.44,155.61,155.86,117840479
2024-11-28,151.93,152.56,150.7,152.53,82029103
2024-11-29,154.51,157.46,152.73,155.79,59330493
2024-12-02,160.23,161.12,159.28,161.09,104567691
2024-12-03,161.7,163.08,160.7,161.47,30423414
2024-12-04,165.68,166.52,164.63,165.16,69559029
2024-12-05,165.93,166.58,164.69,166.45,147523842
2024-12-06,165.71,167.58,163.47,165.39,73449504
2024-12-09,165.73,166.64,164.73,165.81,93850877
2024-12-10,163.79,164.42,163.33,164.3,35849330
2024-12-11,165.24,165.78,165.0,165.04,67758033
2024-12-12,164.13,165.61,163.31,163.45,98672084
2024-12-13,159.89,161.26,159.11,160.65,135085147
2024-12-16,155.37,155.79,154.85,155.56,20764307
2024-12-17,154.5,155.1,153.6,154.55,96067307
2024-12-18,150.41,151.4,148.68,149.08,30998035
2024-12-19,148.5,148.97,148.1,148.36,39670867
2024-12-20,151.87,153.33,150.23,152.49,18934326
2024-12-23,153.5,154.77,150.55,153.06,104782358
2024-12-24,157.64,158.31,156.99,157.44,7432596
2024-12-25,156.52,157.21,155.38,156.97,25836440
2024-12-26,162.2,163.1,160.82,161.06,141177283
2024-12-27,163.16,164.79,161.28,162.22,76179638
2024-12-30,162.61,162.84,162.16,162.32,114440928
2024-12-31,164.49,166.28,163.45,166.02,8144733
2025-01-01,170.79,172.53,168.41,168.53,29426600
2025-01-02,167.36,167.57,166.91,167.33,15548514
2025-01-03,162.27,163.14,161.64,162.67,17742348
2025-01-06,163.09,166.39,160.92,162.86,42340401
2025-01-07,158.28,158.41,158.02,158.32,56184684
2025-01-08,159.05,159.64,158.39,159.48,69757433
2025-01-09,154.52,156.21,153.78,155.09,138056424
2025-01-10,153.59,154.81,152.87,153.2,38584504
2025-01-13,148.98,149.87,148.24,148.88,123074968
2025-01-14,152.67,153.15,151.68,152.07,24099628
2025-01-15,158.39,158.97,158.06,158.63,67360922
2025-01-16,161.32,162.32,160.38,161.48,95888614
2025-01-17,160.77,162.35,158.99,160.25,88465027
2025-01-20,162.5,163.73,161.35,161.93,136009719
2025-01-21,161.76,164.04,159.93,163.14,69089972
2025-01-22,172.44,173.53,170.1,170.7,79050574
2025-01-23,172.45,174.79,170.14,172.76,62153957
2025-01-24,171.7,172.43,171.32,171.89,130541737
2025-01-27,171.55,172.09,170.74,171.4,49689779
2025-01-28,169.19,169.66,168.81,169.49,43564864
2025-01-29,173.17,174.61,171.65,174.11,53987514
2025-01-30,176.55,177.3,174.96,175.31,93106771
2025-01-31,175.45,176.47,174.37,175.03,114453155
2025-02-03,173.21,175.22,171.41,173.09,38807561
2025-02-04,173.12,174.99,170.52,174.04,40062863
2025-02-05,173.71,174.74,172.74,174.73,46596440
2025-02-06,174.64,175.23,173.66,175.18,111082898
2025-02-07,168.13,169.53,166.25,168.32,46052964
2025-02-10,172.82,172.94,172.62,172.68,54687071
2025-02-11,177.31,178.21,176.8,177.4,47554203
2025-02-12,182.38,182.57,182.06,182.34,52619390
2025-02-13,183.76,185.49,181.84,183.09,32337427
2025-02-14,183.04,185.32,180.12,182.96,6098222
2025-02-17,183.08,183.6,182.34,183.46,35246361
2025-02-18,186.41,187.81,184.42,186.36,106596077
2025-02-19,185.61,186.8,183.87,186.33,85653754
2025-02-20,191.36,192.2,190.04,190.08,106778913
2025-02-21,183.97,185.17,183.11,184.45,89968583
2025-02-24,181.8,182.4,180.74,181.9,30618434
2025-02-25,180.54,180.96,180.19,180.85,88421904
2025-02-26,180.48,183.2,178.29,180.81,66365379
2025-02-27,181.89,182.71,180.22,180.93,109816442
2025-02-28,176.98,177.43,176.75,177.1,109967690
2025-03-03,184.52,185.35,184.0,184.01,63730820
2025-03-04,181.92,182.92,181.36,182.1,105976902
2025-03-05,184.15,184.89,183.06,183.39,109703772
2025-03-06,188.36,189.29,186.62,188.06,62343382
2025-03-07,188.79,190.81,185.92,188.09,37777330
2025-03-10,192.85,194.95,191.15,192.49,7063889
2025-03-11,191.96,192.46,191.06,191.41,127410180
2025-03-12,189.25,190.02,188.8,190.0,10421318
2025-03-13,200.72,203.21,195.83,197.74,147355184
2025-03-14,201.39,202.75,200.61,202.3,86657690
2025-03-17,200.58,201.07,199.48,200.74,63368213
2025-03-18,198.73,199.68,197.16,199.62,9496174
2025-03-19,200.91,202.21,199.95,201.06,121041003
2025-03-20,197.33,199.63,195.87,196.34,113688772
2025-03-21,194.95,196.73,193.58,194.62,110648132
2025-03-24,192.79,194.39,190.08,191.79,23659661
2025-03-25,184.37,186.84,182.89,184.52,103119648
2025-03-26,188.45,190.21,186.35,187.73,137788435
2025-03-27,186.16,187.18,184.27,185.37,82282297
2025-03-28,181.46,181.88,180.9,181.87,114702988
2025-03-31,182.05,183.91,180.84,181.39,64860666
2025-04-01,184.07,185.35,182.89,184.92,104382328
2025-04-02,182.48,183.96,181.7,182.13,114429986
2025-04-03,176.71,177.62,175.68,176.55,123011027
2025-04-04,178.77,179.39,177.91,179.31,89061499
2025-04-07,178.43,180.13,177.59,178.59,142596113
2025-04-08,177.01,178.3,175.88,177.83,81635895
2025-04-09,174.38,176.67,172.77,173.97,65972484
2025-04-10,172.93,173.93,172.3,173.84,129469022
2025-04-11,183.21,185.3,179.68,182.34,61481213
2025-04-14,182.41,185.41,180.81,183.95,21403540
2025-04-15,184.84,185.84,184.11,184.66,93881240
2025-04-16,182.21,183.57,181.23,182.26,123641073
2025-04-17,184.94,185.96,184.14,184.6,106137385
2025-04-18,188.04,189.0,186.33,187.58,119172511
2025-04-21,187.6,189.1,186.9,187.7,77157546
2025-04-22,187.88,188.99,186.17,188.26,30126651
2025-04-23,185.73,187.11,184.66,185.23,98523774
2025-04-24,185.9,187.77,183.64,184.84,23046190
2025-04-25,184.43,186.54,183.17,185.77,124565319
2025-04-28,186.96,188.96,184.87,186.1,6686291
2025-04-29,189.79,190.35,188.86,190.06,34768157
2025-04-30,190.26,191.12,189.52,189.88,48382840
2025-05-01,195.32,196.22,193.34,193.92,46076845
2025-05-02,189.44,190.52,187.2,188.15,37553898
2025-05-05,179.7,182.0,177.89,180.74,128639584
2025-05-06,180.45,182.39,178.63,179.46,67398625
2025-05-07,178.73,180.03,176.8,178.18,87174046
2025-05-08,176.7,177.03,176.48,176.53,44089383
2025-05-09,171.21,172.51,170.36,172.36,51575062
2025-05-12,174.93,177.07,173.99,174.37,42872970
2025-05-13,178.0,178.65,177.18,178.59,64961637
2025-05-14,183.65,185.64,180.79,183.26,142367603
2025-05-15,180.7,182.36,178.42,179.74,50339197
2025-05-16,173.31,174.22,171.63,173.76,123663449
2025-05-19,178.48,179.0,178.2,178.49,44835941
2025-05-20,176.19,176.44,176.01,176.37,68524073
2025-05-21,176.56,177.9,175.96,177.54,103703359
2025-05-22,174.5,175.22,173.76,175.17,67608716
2025-05-23,169.67,171.31,168.46,170.25,132814059
2025-05-26,168.72,170.11,167.42,168.14,53001018
2025-05-27,172.75,175.21,168.88,172.41,120049783
2025-05-28,174.52,175.52,173.15,173.16,17991247
2025-05-29,174.94,176.2,173.37,174.93,19924357
2025-05-30,178.49,179.27,177.19,178.41,148420219
2025-06-02,176.05,177.45,175.01,177.2,51077945
2025-06-03,175.74,176.88,173.74,174.97,65909160
2025-06-04,173.4,173.65,173.28,173.49,53465251
2025-06-05,172.07,173.12,170.61,171.78,102608078
2025-06-06,167.67,169.46,166.6,166.75,10825873
2025-06-09,168.74,170.25,168.08,168.54,98440867
2025-06-10,164.24,165.09,163.03,164.23,138584740
2025-06-11,168.62,169.06,168.43,168.64,62132991
2025-06-12,168.75,169.96,167.27,167.47,131304210
2025-06-13,170.56,170.86,170.35,170.82,78934153
2025-06-16,170.52,171.51,170.04,171.27,52231253
2025-06-17,171.98,172.71,170.72,170.88,136620007
2025-06-18,169.37,170.06,168.63,169.78,85179868
2025-06-19,169.52,171.61,166.03,168.74,18220733
2025-06-20,170.9,172.49,168.95,169.92,60912151
2025-06-23,172.25,173.49,171.58,171.94,6348607
2025-06-24,169.35,169.76,169.03,169.5,62847713
2025-06-25,172.24,175.37,170.62,172.87,57112378
2025-06-26,172.0,173.27,171.15,172.7,68508886
2025-06-27,171.71,172.78,170.02,171.76,72434986
2025-06-30,170.3,171.82,168.65,170.27,32300274
2025-07-01,169.25,169.74,168.16,168.2,95138905
2025-07-02,169.8,170.55,168.07,169.45,7238975
2025-07-03,170.69,171.81,169.86,170.24,148235990
2025-07-04,171.13,172.31,169.79,170.62,71863065
2025-07-07,166.62,166.93,166.21,166.25,149358538
2025-07-08,171.99,172.15,171.67,171.68,91582007
2025-07-09,171.95,173.13,170.46,172.66,116458538
2025-07-10,172.22,172.73,171.22,171.66,6126583
2025-07-11,168.31,168.61,167.9,168.03,113670480
2025-07-14,167.7,168.99,166.35,167.37,49307357
2025-07-15,165.0,167.45,163.02,163.67,105180476
2025-07-16,158.93,160.2,158.31,158.51,105777545
2025-07-17,163.52,164.03,162.78,163.51,144360223
2025-07-18,159.38,160.54,158.63,159.59,74412488
2025-07-21,151.21,152.57,150.13,151.26,62596669
2025-07-22,152.66,153.26,151.51,152.83,25664098
2025-07-23,150.8,151.37,149.9,150.61,92032499
2025-07-24,151.73,153.17,151.11,151.17,48585022
2025-07-25,153.9,154.34,153.5,154.21,138546521
2025-07-28,155.75,156.89,154.22,156.34,101366366
2025-07-29,160.5,161.04,159.96,160.07,42335150
2025-07-30,156.09,157.34,154.59,156.75,84632738
2025-07-31,155.18,155.64,154.69,155.54,146193320
2025-08-01,154.72,155.73,154.25,154.93,67187515
2025-08-04,151.13,151.84,150.37,151.66,79787472
2025-08-05,150.06,150.86,148.66,149.27,78155561
2025-08-06,151.88,153.04,149.91,151.09,95158709
2025-08-07,151.98,152.85,150.89,152.38,120869528
2025-08-08,155.83,156.47,154.64,155.33,112753955
2025-08-11,158.72,159.42,157.43,157.72,18705328
2025-08-12,152.03,153.78,151.2,152.67,112340671
2025-08-13,149.03,149.36,148.6,149.12,108116488
2025-08-14,155.58,157.11,154.62,156.18,45770803
2025-08-15,150.54,151.65,148.26,150.84,11202794
2025-08-18,150.24,150.46,149.94,150.31,58064502
2025-08-19,146.7,147.06,146.43,146.8,64027584
2025-08-20,145.08,146.36,143.91,146.25,133316704
2025-08-21,151.99,152.17,151.79,151.94,148480493
2025-08-22,152.65,154.4,150.65,152.16,46421557
2025-08-25,149.51,150.67,148.62,150.19,87373329
2025-08-26,146.66,148.35,145.02,147.31,7997409
2025-08-27,144.01,144.6,142.85,143.33,113671408
2025-08-28,145.79,147.61,144.87,146.24,78701791
2025-08-29,146.13,146.97,144.9,145.82,12930546
2025-09-01,140.75,141.16,139.92,140.7,65359858
2025-09-02,139.99,140.79,138.78,139.32,118205075
2025-09-03,139.03,140.85,137.91,138.54,5377492
2025-09-04,140.78,142.43,138.34,140.66,52855052
2025-09-05,140.63,141.19,139.91,140.66,148233670
2025-09-08,143.94,144.88,143.33,144.87,125224915
2025-09-09,140.98,141.82,140.08,141.31,22154662
2025-09-10,144.87,145.6,144.35,145.43,75879507
2025-09-11,144.62,144.76,144.33,144.4,33000685
2025-09-12,144.25,144.56,144.09,144.22,83315421
2025-09-15,145.45,146.09,144.13,146.02,115225142
2025-09-16,151.54,152.63,150.55,151.05,59306803
2025-09-17,151.21,152.6,150.02,152.13,51274932
2025-09-18,153.45,153.76,153.17,153.3,38662812
2025-09-19,151.87,153.26,150.97,151.43,126800289
2025-09-22,151.5,152.31,149.63,151.22,72036830
2025-09-23,153.26,154.17,152.32,152.49,148331527
2025-09-24,151.16,151.65,150.69,151.19,119759731
2025-09-25,147.14,149.21,145.61,148.49,55238644
2025-09-26,148.65,149.24,147.76,149.05,114436306
2025-09-29,148.94,149.88,148.27,149.85,94700801
2025-09-30,144.41,145.01,143.73,144.62,47912226
2025-10-01,144.87,145.42,144.54,144.86,26692920
2025-10-02,143.78,144.03,143.37,143.98,50435503
2025-10-03,144.68,145.33,143.46,145.18,46727287
2025-10-06,147.83,149.58,146.96,147.33,126386200
2025-10-07,147.84,148.6,147.16,147.68,44713147
2025-10-08,143.67,144.44,142.4,143.52,35449319
2025-10-09,142.66,142.87,142.22,142.48,21344820
2025-10-10,140.47,140.67,140.22,140.57,24392138
2025-10-13,142.51,143.35,140.98,143.0,48451309
2025-10-14,139.64,141.02,138.44,140.19,78581777
2025-10-15,141.8,142.25,141.55,141.91,83648672
2025-10-16,141.51,143.3,140.17,140.29,42219633
2025-10-17,142.47,143.29,140.65,141.26,12737931
2025-10-20,144.03,144.72,143.7,143.81,82403088
2025-10-21,144.64,145.73,143.04,145.12,126382238
2025-10-22,143.72,144.04,143.15,143.44,41798524
2025-10-23,143.36,144.04,142.41,143.23,31084219
2025-10-24,144.82,146.25,143.88,145.96,89148366
2025-10-27,147.6,149.0,146.95,148.51,90659798
2025-10-28,147.39,148.49,146.42,147.95,138779392
2025-10-29,147.94,148.08,147.85,147.93,134110304
2025-10-30,145.51,147.11,144.49,145.78,26915406
2025-10-31,146.48,148.91,144.06,146.55,20898154
2025-11-03,152.02,153.56,151.31,152.32,89363860
2025-11-04,148.14,149.19,147.22,148.99,146710652
2025-11-05,149.93,150.22,149.73,150.21,42363094
2025-11-06,146.04,147.32,145.09,146.25,6801428
2025-11-07,148.34,149.73,147.13,148.12,12398141
2025-11-10,148.83,150.47,147.83,148.72,59521998
2025-11-11,153.46,155.53,151.53,152.4,83461343
2025-11-12,155.53,156.27,154.44,154.74,118477061
2025-11-13,154.95,155.41,154.14,155.34,21361440
2025-11-14,160.71,162.67,159.08,160.16,131893918
2025-11-17,159.73,161.51,157.58,159.9,141755926
2025-11-18,159.95,160.27,159.8,160.11,58899307
2025-11-19,165.33,166.66,164.27,165.11,85397661
2025-11-20,169.02,169.73,168.14,168.56,62844699
2025-11-21,169.77,172.33,168.6,169.68,122976704
2025-11-24,169.12,170.49,166.91,170.19,31812667
2025-11-25,168.84,170.0,167.5,168.39,93371184
2025-11-26,173.1,173.85,172.39,172.55,28765229
2025-11-27,172.78,173.49,171.91,172.86,20638519
2025-11-28,175.88,176.2,175.27,175.75,6646438
2025-12-01,177.7,179.24,174.6,175.39,117352233
2025-12-02,178.81,180.27,177.2,179.63,32517390
2025-12-03,181.58,182.45,180.89,181.76,132633813
2025-12-04,183.53,184.81,182.95,184.79,108680073
2025-12-05,186.27,186.89,185.83,186.45,120181147
2025-12-08,192.65,195.04,189.99,192.86,127578529
2025-12-09,191.08,191.89,190.62,191.66,51039717
2025-12-10,190.95,191.45,190.65,190.73,9762983
2025-12-11,183.23,185.77,181.55,184.44,63738971
2025-12-12,182.44,184.12,181.11,182.58,127428423
2025-12-15,188.94,189.73,188.41,189.46,50657914
2025-12-16,191.97,192.77,191.58,191.85,130540250
2025-12-17,193.59,195.32,190.24,192.58,5431621
2025-12-18,197.72,199.64,196.14,196.39,145204238
2025-12-19,196.4,197.11,195.83,196.41,125581293
2025-12-22,201.07,203.85,199.06,200.49,20007308
2025-12-23,200.15,202.23,198.78,200.37,46963372
2025-12-24,196.03,196.39,195.68,196.38,133534421
2025-12-25,195.41,195.86,194.74,194.95,35460686
2025-12-26,198.82,201.11,197.52,198.92,10007262
2025-12-29,197.37,198.82,196.65,198.49,23473865
2025-12-30,192.97,196.76,191.27,193.94,86552813
2025-12-31,193.42,194.71,190.65,192.75,137080776
2026-01-01,191.06,191.8,190.72,191.12,8965288
2026-01-02,191.02,191.52,190.06,190.93,61822280
2026-01-05,187.61,188.08,186.74,186.8,146531488
2026-01-06,190.48,191.48,189.36,189.96,38557692
2026-01-07,185.86,187.03,183.61,185.54,92940247
2026-01-08,185.16,186.17,183.26,184.81,36192175
2026-01-09,188.39,188.89,187.29,187.83,138198007
2026-01-12,194.88,197.38,193.31,194.38,90162506
2026-01-13,197.11,199.94,194.2,197.74,102484594
2026-01-14,206.81,207.71,206.06,206.32,62180911
2026-01-15,195.3,197.05,194.49,194.75,143778887
2026-01-16,196.66,197.55,195.18,196.39,132345026
2026-01-19,195.98,196.81,195.24,195.28,127071584
2026-01-20,194.57,196.03,193.73,195.84,116031011
2026-01-21,197.65,198.99,194.58,196.19,111752683
2026-01-22,191.67,193.22,190.97,192.92,75947458
2026-01-23,193.99,195.5,192.33,193.56,11389470
2026-01-26,193.04,194.59,192.34,193.39,149577133
2026-01-27,192.78,195.15,191.1,193.78,91417906
2026-01-28,194.98,195.81,193.8,194.61,143410498
2026-01-29,199.4,200.89,198.65,199.62,122630506
2026-01-30,200.32,201.18,199.49,199.71,56666746
2026-02-02,206.5,207.65,204.96,206.1,141424473
2026-02-03,202.26,202.45,201.94,202.2,71271875
2026-02-04,200.56,201.87,199.1,200.09,27949793
2026-02-05,203.9,206.73,202.6,205.43,107091801
2026-02-06,206.36,207.7,204.97,206.98,28930608
2026-02-09,201.96,203.4,200.04,202.7,13916275
2026-02-10,203.7,205.35,202.78,203.48,60764504
2026-02-11,203.37,205.19,199.43,202.9,142171908
2026-02-12,201.1,202.03,200.65,201.19,48632318
2026-02-13,204.03,206.55,200.87,203.76,12119284
2026-02-16,207.26,207.97,206.33,207.81,62622600
2026-02-17,205.19,206.31,204.65,206.24,141705104
2026-02-18,203.49,203.63,203.26,203.54,27341094
2026-02-19,195.33,197.86,193.57,197.36,126807491
2026-02-20,204.97,206.27,202.69,205.46,82136922
2026-02-23,203.84,206.47,201.59,204.41,34636413
2026-02-24,198.15,198.51,197.86,198.14,145086442
2026-02-25,193.48,193.8,192.88,193.55,6046070
2026-02-26,196.96,197.31,196.23,196.75,103658757
2026-02-27,193.84,195.01,192.8,193.12,25943789
2026-03-02,192.89,195.41,191.8,194.95,138283632
