Date,Open,High,Low,Close,Volume
2024-08-27,56.35,57.41,55.67,56.99,56467514
2024-08-28,56.23,57.03,55.69,56.64,54807180
2024-08-29,56.18,56.42,55.76,55.82,21953070
2024-08-30,55.52,55.84,55.16,55.66,16839789
2024-09-02,56.26,56.9,55.6,56.06,18570556
2024-09-03,57.9,58.32,57.68,57.97,96468894
2024-09-04,58.35,58.73,57.66,58.15,75626102
2024-09-05,58.79,59.25,58.13,58.42,92102991
2024-09-06,57.97,59.04,57.45,58.34,64101105
2024-09-09,56.46,56.62,56.24,56.32,44761183
2024-09-10,56.26,56.32,56.2,56.3,10953692
2024-09-11,56.14,56.48,55.97,56.36,26994986
2024-09-12,58.99,59.39,58.62,58.86,31614133
2024-09-13,59.18,59.8,58.58,58.65,50523561
2024-09-16,58.88,59.03,58.8,58.97,42401727
2024-09-17,58.61,58.99,57.8,58.93,87934717
2024-09-18,57.9,58.03,57.67,57.69,93624212
2024-09-19,58.97,59.11,58.79,58.88,74276431
2024-09-20,59.47,59.79,59.18,59.68,41343819
2024-09-23,60.42,60.91,59.99,60.53,99796264
2024-09-24,59.41,59.76,58.97,59.54,71423138
2024-09-25,61.37,61.96,60.73,61.04,95676088
2024-09-26,59.34,60.14,58.96,59.5,62158173
2024-09-27,60.13,60.9,59.34,60.13,48067502
2024-09-30,62.44,62.76,61.93,62.5,66483185
2024-10-01,61.54,61.87,61.24,61.39,98353031
2024-10-02,60.53,60.82,60.39,60.76,78587632
2024-10-03,60.87,60.9,60.84,60.87,67421126
2024-10-04,60.42,60.85,60.16,60.32,19953821
2024-10-07,58.86,59.43,58.48,58.63,71483654
2024-10-08,58.84,59.42,58.51,58.71,65456322
2024-10-09,57.19,57.66,56.84,57.58,92117696
2024-10-10,58.11,58.27,57.86,58.07,43957412
2024-10-11,57.29,57.58,57.0,57.11,38044174
2024-10-14,58.72,59.48,58.25,58.71,86666404
2024-10-15,57.93,58.26,57.33,57.88,34334476
2024-10-16,57.37,57.58,56.98,57.54,24722791
2024-10-17,58.68,58.99,58.11,58.39,91272708
2024-10-18,57.13,57.68,56.77,57.09,50487099
2024-10-21,57.33,57.48,57.19,57.33,19837695
2024-10-22,59.02,59.46,58.03,58.68,79217406
2024-10-23,57.02,57.1,56.91,56.98,50476928
2024-10-24,57.34,57.85,57.11,57.17,19326243
2024-10-25,57.42,57.55,57.35,57.43,63834274
2024-10-28,58.3,58.37,58.24,58.24,95272769
2024-10-29,57.59,58.17,56.45,56.95,55759166
2024-10-30,55.29,55.62,54.95,55.59,91079560
2024-10-31,55.81,56.22,55.4,56.11,28895649
2024-11-01,56.27,56.73,56.03,56.41,75065901
2024-11-04,56.94,57.51,56.22,56.67,15553535
2024-11-05,56.98,57.54,56.04,57.02,13678621
2024-11-06,56.22,56.45,56.04,56.32,25074661
2024-11-07,56.63,57.06,55.96,56.56,31777762
2024-11-08,57.43,58.03,56.11,56.86,86795463
2024-11-11,55.86,56.15,55.67,56.13,84080002
2024-11-12,57.86,58.02,57.69,58.01,40450573
2024-11-13,57.89,58.52,57.45,58.51,72451660
2024-11-14,57.14,57.34,56.8,57.25,53757228
2024-11-15,57.89,58.0,57.78,57.93,54050399
2024-11-18,56.55,57.17,55.77,56.91,52161441
2024-11-19,57.47,57.97,56.66,57.72,36150956
2024-11-20,58.57,58.94,58.27,58.92,85656764
2024-11-21,57.96,58.3,57.29,58.05,40885970
2024-11-22,59.0,59.4,58.58,59.06,88665231
2024-11-25,58.78,59.55,58.34,59.5,71684647
2024-11-26,60.17,60.5,59.71,60.38,92384528
2024-11-27,62.8,63.19,62.16,62.44,12681206
2024-11-28,62.56,63.48,61.87,62.16,66975081
2024-11-29,61.51,61.86,60.9,61.32,94123279
2024-12-02,60.61,60.94,59.97,60.34,50844645
2024-12-03,59.78,60.44,59.32,59.45,91501371
2024-12-04,59.47,59.53,59.32,59.37,96743361
2024-12-05,59.78,59.91,59.7,59.73,54675521
2024-12-06,60.06,60.71,59.67,60.03,55545655
2024-12-09,60.98,61.3,60.79,60.93,70303470
2024-12-10,61.01,61.48,60.11,60.94,68558971
2024-12-11,63.01,63.41,62.48,62.53,94399393
2024-12-12,62.09,62.7,61.74,62.24,58383190
2024-12-13,65.3,65.95,64.71,65.28,79441078
2024-12-16,66.18,66.4,65.92,66.02,48636252
2024-12-17,64.71,65.59,64.28,65.0,99152742
2024-12-18,63.76,64.01,63.28,63.75,43015348
2024-12-19,64.15,64.55,63.49,64.3,41263040
2024-12-20,64.1,64.67,63.54,64.04,86151696
2024-12-23,64.97,65.24,64.38,64.87,76469096
2024-12-24,65.2,65.54,64.9,65.42,12250397
2024-12-25,65.43,65.53,65.21,65.33,53942324
2024-12-26,64.42,64.7,64.05,64.34,20390284
2024-12-27,62.49,62.8,62.1,62.58,51846292
2024-12-30,62.11,62.26,62.03,62.08,70404788
2024-12-31,63.18,63.62,62.36,63.04,52397458
2025-01-01,63.38,63.83,62.97,63.28,51280792
2025-01-02,61.87,62.16,61.7,61.86,11472542
2025-01-03,61.59,62.35,61.26,62.05,68665296
2025-01-06,62.46,62.64,62.26,62.48,14473014
2025-01-07,61.57,61.65,61.48,61.49,23245462
2025-01-08,61.91,62.28,61.39,61.66,60894269
2025-01-09,61.99,62.18,61.61,61.72,80638665
2025-01-10,60.04,60.54,59.79,60.45,48362595
2025-01-13,60.97,61.1,60.78,60.84,49839283
2025-01-14,61.52,61.97,61.25,61.46,61929747
2025-01-15,62.86,63.01,62.59,62.66,78304749
2025-01-16,64.19,64.56,63.57,63.84,53099123
2025-01-17,62.65,63.04,62.24,62.26,47452622
2025-01-20,61.37,61.51,61.19,61.21,13388445
2025-01-21,61.85,62.41,61.43,61.78,96629054
2025-01-22,62.61,63.22,62.02,62.35,86776652
2025-01-23,63.32,63.97,62.22,62.93,55276218
2025-01-24,67.25,68.2,66.35,67.29,18182535
2025-01-27,67.66,68.1,67.31,67.98,20196894
2025-01-28,69.21,69.43,68.99,69.37,22988365
2025-01-29,70.61,70.87,70.16,70.56,40031137
2025-01-30,71.2,71.62,70.88,71.39,47917521
2025-01-31,70.89,71.01,70.82,70.99,58439031
2025-02-03,72.03,72.59,71.24,71.95,29575137
2025-02-04,70.85,71.02,70.57,70.95,22762750
2025-02-05,70.58,70.74,70.49,70.65,31847630
2025-02-06,69.83,70.24,69.57,70.03,48647224
2025-02-07,69.37,70.17,68.93,70.14,10578526
2025-02-10,72.75,73.24,72.37,73.06,16612208
2025-02-11,70.98,71.57,70.43,70.6,57799289
2025-02-12,71.79,72.25,71.11,71.48,17587676
2025-02-13,69.53,69.81,69.17,69.4,77009689
2025-02-14,68.82,68.91,68.71,68.81,93650853
2025-02-17,70.17,70.26,70.09,70.16,99020624
2025-02-18,70.24,70.25,70.22,70.24,10814422
2025-02-19,68.93,69.07,68.8,68.88,99191511
2025-02-20,68.03,68.29,67.47,67.99,26406440
2025-02-21,68.52,69.25,67.61,68.82,22663723
2025-02-24,67.76,68.03,67.62,67.92,96824767
2025-02-25,68.17,68.72,67.44,68.18,26192668
2025-02-26,68.31,68.46,68.19,68.24,44971274
2025-02-27,67.37,68.36,66.05,67.44,71051512
2025-02-28,69.93,70.62,69.59,70.04,80797888
2025-03-03,70.35,71.11,69.91,70.84,31173866
2025-03-04,68.02,68.4,67.34,68.26,97588498
2025-03-05,68.51,69.03,68.18,68.49,20670216
2025-03-06,68.13,68.57,67.36,67.67,13641771
2025-03-07,68.41,69.27,67.82,68.71,49982531
2025-03-10,68.19,68.73,67.52,67.73,42995939
2025-03-11,67.94,68.28,67.48,67.59,14079441
2025-03-12,68.22,68.55,67.89,68.2,82465294
2025-03-13,68.95,69.28,68.71,69.27,33552818
2025-03-14,67.66,68.05,67.42,67.77,79297234
2025-03-17,67.03,67.75,66.7,67.36,25861936
2025-03-18,66.82,66.89,66.77,66.79,19937093
2025-03-19,66.05,66.4,65.6,66.0,19955951
2025-03-20,68.28,68.43,67.97,68.1,91132210
2025-03-21,68.8,69.37,67.74,68.6,57423958
2025-03-24,67.27,67.53,66.86,67.04,19144220
2025-03-25,68.42,68.88,67.69,68.15,64326176
2025-03-26,70.57,71.3,69.62,70.75,43122266
2025-03-27,72.18,72.67,71.85,72.06,12141912
2025-03-28,70.21,70.63,69.4,70.09,80253175
2025-03-31,70.02,70.95,68.81,69.48,94171702
2025-04-01,70.76,71.35,70.12,71.07,28740105
2025-04-02,70.04,70.27,69.93,70.16,70627118
2025-04-03,70.75,71.21,70.32,70.72,55969430
2025-04-04,71.89,72.11,71.68,71.71,28173652
2025-04-07,70.61,70.84,70.2,70.51,12195690
2025-04-08,70.45,70.5,70.39,70.44,53531276
2025-04-09,66.78,67.69,66.04,66.33,57406955
2025-04-10,64.99,65.15,64.62,65.1,29759626
2025-04-11,64.96,65.4,64.72,64.81,67005840
2025-04-14,63.14,63.71,62.64,63.35,95290435
2025-04-15,65.18,65.23,65.16,65.21,74598446
2025-04-16,63.89,64.44,63.08,63.53,37841304
2025-04-17,63.12,63.35,62.66,63.03,82164957
2025-04-18,63.19,64.1,62.56,63.18,91467080
2025-04-21,64.85,65.19,64.25,64.82,59885716
2025-04-22,63.08,63.43,62.84,63.14,38589907
2025-04-23,64.49,64.79,63.9,64.47,12464722
2025-04-24,64.71,64.98,64.31,64.48,50113874
2025-04-25,63.3,63.65,62.72,63.34,92245259
2025-04-28,64.06,64.67,63.79,63.87,82739625
2025-04-29,63.98,64.47,62.91,64.09,57494032
2025-04-30,63.39,63.53,63.2,63.4,80009956
2025-05-01,63.44,63.52,63.38,63.48,92892079
2025-05-02,63.18,63.35,62.89,63.04,53465574
2025-05-05,63.17,63.26,63.1,63.17,11722907
2025-05-06,64.34,64.61,63.84,63.92,40999906
2025-05-07,65.57,65.95,65.38,65.75,96756654
2025-05-08,64.26,64.6,63.79,64.28,83991663
2025-05-09,66.7,67.05,66.33,66.75,50476415
2025-05-12,64.14,64.96,63.72,64.41,99252066
2025-05-13,63.83,64.66,63.29,64.23,22374888
2025-05-14,64.8,65.15,64.65,64.91,75312198
2025-05-15,64.96,65.27,64.66,65.24,85452392
2025-05-16,64.22,65.36,63.4,64.51,54042449
2025-05-19,64.29,64.49,64.07,64.27,99418468
2025-05-20,63.0,63.8,62.42,63.69,51574796
2025-05-21,63.07,63.16,63.02,63.02,51006179
2025-05-22,64.2,64.64,63.55,63.98,38338206
2025-05-23,64.54,64.95,64.35,64.39,13881857
2025-05-26,63.93,64.13,63.54,63.59,14739400
2025-05-27,64.46,64.64,64.15,64.62,25168970
2025-05-28,65.11,65.33,64.83,64.98,60450229
2025-05-29,65.87,65.94,65.79,65.93,32148023
2025-05-30,66.63,66.69,66.5,66.68,74384099
2025-06-02,65.65,66.17,65.33,65.68,27278806
2025-06-03,64.76,65.29,64.5,65.02,70138668
2025-06-04,65.86,65.94,65.8,65.89,30137708
2025-06-05,66.62,66.86,66.21,66.62,70350625
2025-06-06,66.47,66.82,66.31,66.59,94758408
2025-06-09,66.6,66.9,66.25,66.73,59825495
2025-06-10,68.35,68.39,68.25,68.27,13110691
2025-06-11,67.71,67.8,67.54,67.54,95244177
2025-06-12,68.26,68.89,67.61,68.21,88797826
2025-06-13,67.94,68.44,67.7,67.96,23431835
2025-06-16,67.75,67.79,67.68,67.69,35090373
2025-06-17,68.95,69.27,68.58,69.03,95180395
2025-06-18,69.83,70.87,69.28,70.06,99973675
2025-06-19,70.91,71.19,70.76,71.08,96461588
2025-06-20,73.15,73.35,72.75,72.75,60316725
2025-06-23,72.94,73.64,72.02,72.78,81619648
2025-06-24,73.54,73.83,73.04,73.67,75347939
2025-06-25,73.54,73.78,73.08,73.26,36455291
2025-06-26,73.55,73.74,73.33,73.69,60495722
2025-06-27,73.78,74.14,73.41,73.52,55598220
2025-06-30,73.77,73.95,73.61,73.64,56426160
2025-07-01,74.61,75.27,74.12,74.43,86288117
2025-07-02,73.95,74.69,73.3,73.34,13287093
2025-07-03,76.12,76.32,75.8,76.1,78126345
2025-07-04,74.85,74.99,74.68,74.72,63926452
2025-07-07,73.25,73.94,71.93,73.09,85559979
2025-07-08,74.77,75.55,74.05,74.61,36271534
2025-07-09,75.81,75.99,75.59,75.67,12338377
2025-07-10,76.34,76.78,75.78,76.53,73107629
2025-07-11,77.31,77.57,77.02,77.39,27583780
2025-07-14,77.46,78.21,76.43,77.37,30696165
2025-07-15,75.9,76.68,75.38,76.12,93011541
2025-07-16,76.47,76.84,76.1,76.23,58730509
2025-07-17,74.87,75.76,74.4,75.3,41751305
2025-07-18,76.58,76.64,76.53,76.62,10737954
2025-07-21,76.38,76.56,76.21,76.42,84948994
2025-07-22,75.64,76.22,74.91,75.28,86204645
2025-07-23,75.2,75.44,74.67,74.85,15934261
2025-07-24,75.62,76.0,75.17,75.4,81619443
2025-07-25,74.67,74.77,74.54,74.64,52622487
2025-07-28,73.5,73.56,73.44,73.53,36227228
2025-07-29,74.08,74.25,73.85,73.86,21368856
2025-07-30,74.23,74.85,73.92,74.18,54696953
2025-07-31,73.18,73.73,72.8,73.5,91743035
2025-08-01,72.62,72.98,72.33,72.88,62866880
2025-08-04,72.88,73.47,72.32,73.19,84813558
2025-08-05,70.34,71.44,69.82,71.28,84099471
2025-08-06,69.62,70.84,68.95,69.47,14532688
2025-08-07,68.28,68.92,67.82,68.57,37995739
2025-08-08,68.47,68.6,68.19,68.31,41197881
2025-08-11,68.48,69.04,68.05,68.69,67464779
2025-08-12,70.16,70.83,69.5,70.52,12363162
2025-08-13,71.55,71.97,71.3,71.61,65213557
2025-08-14,71.57,72.08,70.97,71.4,82789684
2025-08-15,71.52,72.19,71.05,71.37,69635369
2025-08-18,69.31,70.41,68.63,70.09,96578874
2025-08-19,70.15,70.53,69.76,70.06,42557230
2025-08-20,69.63,69.96,69.48,69.7,76927749
2025-08-21,69.62,70.41,69.27,70.1,85386847
2025-08-22,69.13,69.41,68.96,69.06,94178655
2025-08-25,69.74,69.82,69.7,69.71,61791348
2025-08-26,71.71,72.5,71.3,71.63,97087158
2025-08-27,71.84,72.37,71.42,71.49,87139897
2025-08-28,72.44,73.04,71.45,72.01,29384838
2025-08-29,72.76,73.26,72.2,72.9,28664179
2025-09-01,72.44,72.6,72.28,72.37,82412984
2025-09-02,72.73,72.83,72.65,72.67,45002379
2025-09-03,72.64,72.88,72.14,72.68,15813775
2025-09-04,72.85,73.19,72.55,72.81,34019663
2025-09-05,71.85,72.95,71.29,71.8,89673898
2025-09-08,71.84,71.93,71.73,71.83,39022580
2025-09-09,71.98,72.94,71.48,72.47,83581516
2025-09-10,74.27,75.19,73.55,74.37,33383686
2025-09-11,75.39,76.09,74.67,75.65,28275555
2025-09-12,78.27,78.6,77.66,78.58,24219886
2025-09-15,77.98,78.61,77.37,77.5,93022130
2025-09-16,78.73,79.04,78.29,78.71,77487903
2025-09-17,78.87,79.11,78.32,78.97,84144519
2025-09-18,81.83,82.1,81.69,82.09,18368352
2025-09-19,80.51,81.66,79.71,80.89,63242838
2025-09-22,80.17,81.28,79.24,79.67,52495479
2025-09-23,78.8,79.14,78.5,78.81,98028615
2025-09-24,75.23,76.09,74.49,75.8,94159532
2025-09-25,75.37,75.71,74.72,75.08,23721794
2025-09-26,74.11,74.46,73.61,74.05,50739304
2025-09-29,74.77,75.35,74.08,74.25,50981729
2025-09-30,74.41,75.06,73.93,74.71,75829275
2025-10-01,77.02,77.46,76.27,77.23,29975372
2025-10-02,78.8,78.93,78.53,78.55,31731798
2025-10-03,78.0,78.43,77.27,77.74,76109355
2025-10-06,76.44,76.98,76.2,76.48,94648451
2025-10-07,77.15,77.47,76.74,77.16,97144025
2025-10-08,74.71,75.97,74.11,75.33,32438280
2025-10-09,78.05,78.54,77.72,77.81,97655030
2025-10-10,79.59,80.34,79.23,79.46,26920196
2025-10-13,78.96,79.2,78.67,78.79,66832433
2025-10-14,76.07,76.46,75.54,76.36,94143434
2025-10-15,77.85,78.31,77.61,78.22,66285723
2025-10-16,77.99,78.81,77.31,78.06,85081232
2025-10-17,79.83,80.32,79.38,79.8,38481082
2025-10-20,77.25,77.74,76.86,77.51,39537369
2025-10-21,76.54,76.91,76.34,76.67,45790315
2025-10-22,76.3,76.7,75.95,76.68,77873129
2025-10-23,77.04,77.53,76.3,76.74,24793752
2025-10-24,75.75,76.24,75.52,76.12,10308617
2025-10-27,76.67,77.0,76.51,76.98,21368954
2025-10-28,75.38,76.32,74.64,75.5,77853612
2025-10-29,75.32,75.75,74.4,75.3,65419340
2025-10-30,75.6,75.86,75.27,75.47,57050087
2025-10-31,76.85,77.48,76.01,76.17,10734275
2025-11-03,76.77,77.33,76.32,77.14,66546286
2025-11-04,75.49,75.71,75.24,75.58,42775006
2025-11-05,73.35,73.64,73.22,73.49,86795291
2025-11-06,75.13,76.13,73.88,75.18,86531658
2025-11-07,75.54,75.69,75.24,75.63,52541546
2025-11-10,74.45,74.78,74.06,74.61,16194224
2025-11-11,76.93,77.07,76.66,76.7,52499758
2025-11-12,76.86,76.97,76.69,76.86,58257587
2025-11-13,77.96,78.77,77.53,78.49,49747799
2025-11-14,78.56,78.7,78.26,78.58,36762677
2025-11-17,81.49,82.2,81.15,81.5,15318331
2025-11-18,84.08,84.76,83.35,84.07,42482872
2025-11-19,83.57,83.78,83.45,83.7,75030702
2025-11-20,84.91,85.64,84.59,85.16,96850024
2025-11-21,86.15,86.97,85.43,86.15,20736301
2025-11-24,87.91,89.35,86.88,88.27,21152153
2025-11-25,86.21,87.13,85.31,86.74,43679364
2025-11-26,87.59,88.07,87.03,87.81,35433907
2025-11-27,89.73,90.6,89.32,89.48,59396072
2025-11-28,86.54,86.69,86.46,86.65,53694538
2025-12-01,84.9,85.18,84.6,84.8,67182455
2025-12-02,81.93,82.92,81.16,81.69,49835189
2025-12-03,81.62,82.24,80.74,81.29,50339104
2025-12-04,82.99,83.79,81.96,82.34,97763889
2025-12-05,84.72,84.87,84.46,84.57,98762789
2025-12-08,84.8,85.02,84.49,84.68,57623905
2025-12-09,87.41,87.88,86.99,87.17,55173471
2025-12-10,84.8,85.48,83.91,85.0,12592316
2025-12-11,82.27,82.56,82.07,82.4,59697913
2025-12-12,82.19,82.68,81.83,82.31,69009476
2025-12-15,83.24,83.73,82.44,82.88,56619069
2025-12-16,82.7,83.41,82.06,82.83,77042893
2025-12-17,79.96,80.17,79.64,79.75,75829577
2025-12-18,79.36,79.69,78.8,79.62,64331101
2025-12-19,78.4,78.9,77.5,77.75,50801245
2025-12-22,79.0,79.36,78.28,78.69,96808069
2025-12-23,79.49,80.18,78.87,79.21,44538588
2025-12-24,77.84,78.3,77.5,77.87,64045191
2025-12-25,76.81,77.18,76.39,77.15,90440554
2025-12-26,75.74,75.83,75.67,75.68,87734507
2025-12-29,75.59,75.74,75.41,75.59,61535568
2025-12-30,76.58,77.11,75.85,76.89,63440239
2025-12-31,75.9,76.28,75.38,75.53,61079500
2026-01-01,75.74,77.09,74.63,76.21,53099658
2026-01-02,75.29,75.54,75.14,75.49,82405854
2026-01-05,74.17,75.07,73.36,74.41,22299755
2026-01-06,74.05,74.47,73.82,74.27,75040040
2026-01-07,72.98,73.15,72.66,72.88,50483087
2026-01-08,71.88,72.48,71.41,72.16,59558083
2026-01-09,70.45,70.85,70.22,70.6,69828066
2026-01-12,73.16,73.47,73.02,73.1,11821367
2026-01-13,73.26,73.92,72.43,73.14,76657978
2026-01-14,72.23,72.33,72.1,72.22,63230681
2026-01-15,72.4,72.91,72.01,72.5,40235640
2026-01-16,72.14,72.4,72.02,72.35,11578315
2026-01-19,72.27,72.9,71.73,72.07,50981642
2026-01-20,72.47,73.26,71.89,72.86,66424721
2026-01-21,74.36,74.92,73.62,73.86,95235670
2026-01-22,72.84,73.17,72.45,73.15,55447478
2026-01-23,72.62,73.22,72.13,72.39,65961553
2026-01-26,71.64,72.11,71.34,72.03,63377177
2026-01-27,69.21,69.43,68.71,69.05,70945797
2026-01-28,67.35,67.62,67.09,67.17,21199747
2026-01-29,69.02,69.18,68.81,68.82,82548971
2026-01-30,70.66,71.11,70.41,70.86,58726898
2026-02-02,70.88,71.6,70.17,70.54,67434908
2026-02-03,71.3,71.53,71.2,71.27,17081530
2026-02-04,72.25,73.06,71.43,71.67,58494716
2026-02-05,76.13,76.6,75.1,75.64,36635617
2026-02-06,77.23,77.64,76.9,77.17,56433552
2026-02-09,76.84,77.47,76.54,76.99,96783786
2026-02-10,75.59,75.92,75.44,75.66,76128719
2026-02-11,73.18,74.04,72.46,73.48,46755905
2026-02-12,73.61,73.77,73.51,73.75,41397110
2026-02-13,72.65,72.74,72.61,72.74,86423687
2026-02-16,71.06,71.54,70.35,70.88,33284876
2026-02-17,70.05,70.9,69.26,70.05,54976489
2026-02-18,68.33,69.17,67.72,68.69,45004423
2026-02-19,70.57,70.9,69.91,70.78,67079389
2026-02-20,71.43,71.91,71.17,71.9,77066688
2026-02-23,71.87,72.01,71.57,71.89,99054634
2026-02-24,73.45,75.01,72.29,73.8,54454950
2026-02-25,73.89,74.05,73.57,73.91,10424528
2026-02-26,72.93,73.16,72.65,72.76,37701434
2026-02-27,74.79,75.36,73.83,74.76,21103831
2026-03-02,75.23,75.65,74.27,75.48,68321649
2026-03-03,73.8,75.14,72.85,74.07,59207388
2026-03-04,73.85,74.2,73.1,73.82,50004651
2026-03-05,72.48,72.99,72.06,72.65,61982472
